playlist_id,video_id,title_name,liveBroadcastContent,total_views_count,publishing_date,likeCount,favoriteCount,commentCount,
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,My-8fl003hg,HE RUINED MY SURPRISE !!! ft. the OG @gauravgupta6685,none,1641,2022-02-02T16:45:26Z,66,0,7,
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,R9p1b_UxR8I,Best place to stay in JAIPUR !!,none,1721,2022-02-12T10:57:27Z,74,0,10,
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,z0Wtk4BE6uk,|Amer fort ke azab gazab tour guide !!! || Delhi to Jaipur || 1 Day Itineary || Vlog|,none,2342,2022-02-24T02:27:34Z,56,0,25,
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,5FU5j_DvZPg,Mere Humsafar (Original Score) (Female Version),none,82427651,2022-01-08T13:29:56Z,742663,0,4367,
PL_BdCbBuAiuJft-xdRupA6T-X6Bjxm3hZ,qhxU_EUufl4,How to choose ministry in SSC CGL?,none,28124,2021-08-24T11:30:19Z,832,0,104,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,H0tGQbmqyPQ,|FAMILY RESULT REACTION😱 || SELECTED AS GOVT. OFFICER👮|,none,1199027,2021-04-03T14:49:16Z,36454,0,992,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,zVXTN-PMkrk,|HOW TO PREPARE FOR SSC WITHOUT COACHING || SSC CGL COMPLETE EXAM STRATEGY BY ASO CSS|,none,189294,2021-04-07T15:31:55Z,9777,0,745,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,JZP5n3_CIQ0,Who got selected She or I 😄😄!!   SSC CGL 2018 FINAL RESULT,none,109101,2021-04-04T15:10:30Z,5032,0,181,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,1dHoYOQWmhk,WHY I STOPPED PREPARING FOR SSC CGL??,none,63037,2021-04-09T09:45:00Z,2747,0,273,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,OY7GVyG4_wg,|100% working strategy for time management||😱Must watch for working professionals🧑‍💻|| SSC CGL 2020|,none,51049,2021-04-11T01:45:00Z,2489,0,227,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,9c0yA6kuT2A,Maths Strategy for SSC CGL 2022📚,none,36685,2021-04-25T11:28:39Z,1989,0,197,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,fh8y9XaXk84,|Where to save marks?? || How many questions to target?? || SSC CGL 2018 OFFICIAL SCORE CARD || ASO CSS|,none,36159,2021-04-20T01:30:02Z,1309,0,160,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,a6-FUD_g9ho,Clearing My Books Cabinet for the First Time After Selection !!,none,26616,2021-06-15T12:15:01Z,977,0,76,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,utmzy20BdEg,|CHOSE CSS OVER EXCISE !! 😯😱,,,,,,,
Toughest decision ever|,none,21863,2021-05-15T15:00:34Z,1042,0,96,,,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,dM1azTb5S0g,|EXAM कब होगा ?? || KARO YA MARO SITUATION !! ||  SSC CGL, CHSL EXAM DATES...|,none,21773,2021-06-24T19:01:35Z,911,51,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,oRCHNzo2-eU,|Gk & Current Affairs Strategy 2022 !! || SSC CGL|,none,20618,2021-04-29T11:12:19Z,966,0,98,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,SZVoCloig18,TIME TABLE AND STUDY ROUTINE OF SSC CGL SELECTED CANDIDATES 💯 !!😲,none,14126,2021-05-23T09:00:16Z,561,0,57,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,BcoWkHp4a9A,|CLEAR ALL GOVT. EXAMS !!  || MYTH BUSTER ||SSC CGL || SSC CHSL|| SSC MTS || CPO|,none,13374,2021-04-12T09:30:01Z,785,0,94,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,tvB8sgZo8OM,SSC CGL POST PREFERENCE कैसे भरें ?,none,10245,2021-08-02T06:48:54Z,358,0,137,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,fq4Qc13KhjY,English preparation strategy SSC CGL 2022,none,9920,2021-05-02T14:00:11Z,660,0,77,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,ChJDne1y3ks,Medical Fitness Certificate Process for  Central and State Govt. Employees,none,9417,2021-07-24T07:27:02Z,326,0,64,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,02L06kjEiP4,Why should I even prepare for SSC??!! 🥺😡😣,none,8418,2021-05-26T01:52:31Z,517,0,79,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,9rev8sXqdXg,How to attempt tier 1 for SSC CGL & CHSL,none,7918,2021-06-04T09:52:46Z,545,0,53,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,w_kSpuGPtSU,|4M/3E/2GR METHOD FOR TIME MANAGEMENT || SSC 2020|,none,6532,2021-05-18T01:30:06Z,413,0,42,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,Pl65JPxn10M,|TEST SERIES GIVEAWAY !!  || TAKE ALL THE GOVT. EXAM'S MOCKS FOR A WHOLE YEAR FOR FREE 🤩😀|,none,6340,2021-05-05T10:30:02Z,656,0,360,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,uC60zwdsKp0,LAST 30 DAYS! Revision Strategy ! How to study everything?,none,5282,2021-07-09T20:24:57Z,232,0,14,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,QcUPczQeoWg,|SSC CGL TIER-4 || CPT & DEST complete details || Free Practice Material || STRATEGY !!|,none,4884,2021-07-05T02:30:06Z,239,0,51,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,Zx9FBuo_jnM,Complete Joining Process Details for SSC CGL!,none,4215,2021-08-16T12:09:31Z,241,0,33,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,tzAD6RUN_NE,|💯 HOW TO INCREASE CALCULATION SPEED !!  || BANK || SSC CGL || RAILWAY|,none,4098,2021-06-20T23:30:08Z,309,0,27,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,Q56uqg6E5fw,Best time to give mock SSC CGL 2022,none,4051,2021-06-08T08:30:02Z,234,0,66,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,fmpNPMqrdzQ,Watch This !! Before you start the SSC Preparations,none,3626,2021-07-14T20:46:35Z,197,0,11,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,#NAME?,Practical life advice for SSC aspirants!!! What is important to you?,none,3464,2021-05-30T13:30:00Z,198,0,43,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,gghwhpDV--s,|SSC CGL Tier 2 Maths Strategy |||| Best preparation and attemptation Strategy For Mains Quant Aptitude|,none,3454,2021-08-29T13:17:45Z,161,0,21,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,JYGmnpT18Tw,|SSC CGL Tier 2 English Strategy |||| Best preparation and attemptation Strategy For Mains for 185+|,none,2786,2021-09-08T19:57:10Z,146,0,24,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,2BtydLfc194,How to make notes for SSC 2022,none,2775,2021-06-30T14:46:05Z,144,0,22,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,7ZTWt2k4BHI,|CONGRULATIONS WINNERS !! 🥳 || Some heart to heart conversations || Future Plans ||  Giveaway result|,none,2496,2021-05-10T09:00:06Z,176,0,79,
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,pFKuKpAx7hI,जैसा कहा था वैसे ही हुआ !! SSC ANNOUNCED EXAM DATES,none,2101,2021-07-02T12:51:24Z,111,0,21,
PL_BdCbBuAiuLdkir-Hchu08FqVfIRm6aY,Da7xse0tnDE,|1 TRIP, 4 COVID TESTS|| Delhi to Dubai|| New COVID Rules March 2021||Swag in PPE kit||Travel Vlog PART-1|,none,9569,2021-03-11T13:06:24Z,212,23,
PL_BdCbBuAiuLdkir-Hchu08FqVfIRm6aY,#NAME?,Shark Tank in dubai 🦈 😱,none,7035,2021-03-14T04:30:00Z,227,0,13,
PL_BdCbBuAiuLdkir-Hchu08FqVfIRm6aY,CtYDdpenhXw,|Miracle Garden|| Dhow’s cruise 🤩 Dubai travel in COVID March 2021|| Delhi to Dubai|,none,12910,2021-03-18T08:02:25Z,243,0,22,
PL_BdCbBuAiuLdkir-Hchu08FqVfIRm6aY,LPOjysNWxT4,|Old Dubai in COVID 2021 || Dubai Frame || Complete Guide || Delhi to Dubai|,none,19140,2021-03-29T04:28:11Z,402,0,27,
PL_BdCbBuAiuLdkir-Hchu08FqVfIRm6aY,KfNrkWRbUhY,|Delhi to Dubai 2022🇦🇪 || Desert Safari || Belly dance || Dubai Marina|,none,2397,2021-08-08T14:36:25Z,108,0,18,
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,ENIwh_9vdlA,Finding Flat in South Delhi !!,none,3225,2021-12-05T11:51:25Z,144,0,19
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,drDMwBfy29Y,Office ka pehla din!,none,2913,2021-12-12T01:30:06Z,111,0,17
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,U92dPxePz48,Finally Ghar Mil he gya.... 🏡,none,2667,2021-12-19T16:46:45Z,104,0,11
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,2eUV9bdKgSM,|District Magistrate office jana pda || Shifting to our new house|,none,2829,2021-12-29T13:30:01Z,73,0,7
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,IsI-iLQZ5jg,So excited to see her old office- Navy Headquarters! 🤩🤩,none,1805,2022-01-09T17:34:06Z,66,0,4
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,MTF2c8JwddY,Our first Family Trip… to mata Vaishno Devi  🙏🙏,none,2170,2022-01-13T06:36:20Z,74,0,9
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,j4XxTVlHrPs,Mata Vaishno Devi Pe Itni Bheed !!!,none,1208,2022-01-21T11:47:14Z,66,0,7
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,AL7QiMIfaOo,Live Prade Dekh Ke Bachpan Yad aa gya,none,4191,2022-01-25T09:39:39Z,167,0,32
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,WXEEeZT27RY,Drone Show !! At President’s House !!🎇,none,5793,2022-01-29T17:34:58Z,206,0,25
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,My-8fl003hg,HE RUINED MY SURPRISE !!! ft. the OG @gauravgupta6685,none,1641,2022-02-02T16:45:26Z,66,0,7
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,R9p1b_UxR8I,Best place to stay in JAIPUR !!,none,1721,2022-02-12T10:57:27Z,74,0,10
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,z0Wtk4BE6uk,|Amer fort ke azab gazab tour guide !!! || Delhi to Jaipur || 1 Day Itineary || Vlog|,none,2342,2022-02-24T02:27:34Z,56,0,25
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,5FU5j_DvZPg,Mere Humsafar (Original Score) (Female Version),none,82428348,2022-01-08T13:29:56Z,742664,0,4367
PL_BdCbBuAiuJft-xdRupA6T-X6Bjxm3hZ,qhxU_EUufl4,How to choose ministry in SSC CGL?,none,28124,2021-08-24T11:30:19Z,832,0,104
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,H0tGQbmqyPQ,|FAMILY RESULT REACTION😱 || SELECTED AS GOVT. OFFICER👮|,none,1199027,2021-04-03T14:49:16Z,36454,0,992
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,zVXTN-PMkrk,|HOW TO PREPARE FOR SSC WITHOUT COACHING || SSC CGL COMPLETE EXAM STRATEGY BY ASO CSS|,none,189294,2021-04-07T15:31:55Z,9777,0,745
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,JZP5n3_CIQ0,Who got selected She or I 😄😄!!   SSC CGL 2018 FINAL RESULT,none,109101,2021-04-04T15:10:30Z,5032,0,181
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,1dHoYOQWmhk,WHY I STOPPED PREPARING FOR SSC CGL??,none,63037,2021-04-09T09:45:00Z,2747,0,273
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,OY7GVyG4_wg,|100% working strategy for time management||😱Must watch for working professionals🧑‍💻|| SSC CGL 2020|,none,51049,2021-04-11T01:45:00Z,2489,0,227
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,9c0yA6kuT2A,Maths Strategy for SSC CGL 2022📚,none,36685,2021-04-25T11:28:39Z,1989,0,197
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,fh8y9XaXk84,|Where to save marks?? || How many questions to target?? || SSC CGL 2018 OFFICIAL SCORE CARD || ASO CSS|,none,36159,2021-04-20T01:30:02Z,1309,0,160
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,a6-FUD_g9ho,Clearing My Books Cabinet for the First Time After Selection !!,none,26616,2021-06-15T12:15:01Z,977,0,76
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,utmzy20BdEg,|CHOSE CSS OVER EXCISE !! 😯😱
Toughest decision ever|,none,21863,2021-05-15T15:00:34Z,1042,0,96
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,dM1azTb5S0g,|EXAM कब होगा ?? || KARO YA MARO SITUATION !! ||  SSC CGL, CHSL EXAM DATES...|,none,21773,2021-06-24T19:01:35Z,911,0,51
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,oRCHNzo2-eU,|Gk & Current Affairs Strategy 2022 !! || SSC CGL|,none,20618,2021-04-29T11:12:19Z,966,0,98
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,SZVoCloig18,TIME TABLE AND STUDY ROUTINE OF SSC CGL SELECTED CANDIDATES 💯 !!😲,none,14126,2021-05-23T09:00:16Z,561,0,57
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,BcoWkHp4a9A,|CLEAR ALL GOVT. EXAMS !!  || MYTH BUSTER ||SSC CGL || SSC CHSL|| SSC MTS || CPO|,none,13374,2021-04-12T09:30:01Z,785,0,94
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,tvB8sgZo8OM,SSC CGL POST PREFERENCE कैसे भरें ?,none,10245,2021-08-02T06:48:54Z,358,0,137
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,fq4Qc13KhjY,English preparation strategy SSC CGL 2022,none,9920,2021-05-02T14:00:11Z,660,0,77
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,ChJDne1y3ks,Medical Fitness Certificate Process for  Central and State Govt. Employees,none,9417,2021-07-24T07:27:02Z,326,0,64
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,02L06kjEiP4,Why should I even prepare for SSC??!! 🥺😡😣,none,8418,2021-05-26T01:52:31Z,517,0,79
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,9rev8sXqdXg,How to attempt tier 1 for SSC CGL & CHSL,none,7918,2021-06-04T09:52:46Z,545,0,53
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,w_kSpuGPtSU,|4M/3E/2GR METHOD FOR TIME MANAGEMENT || SSC 2020|,none,6532,2021-05-18T01:30:06Z,413,0,42
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,Pl65JPxn10M,|TEST SERIES GIVEAWAY !!  || TAKE ALL THE GOVT. EXAM'S MOCKS FOR A WHOLE YEAR FOR FREE 🤩😀|,none,6340,2021-05-05T10:30:02Z,656,0,360
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,uC60zwdsKp0,LAST 30 DAYS! Revision Strategy ! How to study everything?,none,5282,2021-07-09T20:24:57Z,232,0,14
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,QcUPczQeoWg,|SSC CGL TIER-4 || CPT & DEST complete details || Free Practice Material || STRATEGY !!|,none,4884,2021-07-05T02:30:06Z,239,0,51
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,Zx9FBuo_jnM,Complete Joining Process Details for SSC CGL!,none,4215,2021-08-16T12:09:31Z,241,0,33
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,tzAD6RUN_NE,|💯 HOW TO INCREASE CALCULATION SPEED !!  || BANK || SSC CGL || RAILWAY|,none,4098,2021-06-20T23:30:08Z,309,0,27
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,Q56uqg6E5fw,Best time to give mock SSC CGL 2022,none,4051,2021-06-08T08:30:02Z,234,0,66
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,fmpNPMqrdzQ,Watch This !! Before you start the SSC Preparations,none,3626,2021-07-14T20:46:35Z,197,0,11
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,-PuQ9W2c1xE,Practical life advice for SSC aspirants!!! What is important to you?,none,3464,2021-05-30T13:30:00Z,198,0,43
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,gghwhpDV--s,|SSC CGL Tier 2 Maths Strategy |||| Best preparation and attemptation Strategy For Mains Quant Aptitude|,none,3454,2021-08-29T13:17:45Z,161,0,21
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,JYGmnpT18Tw,|SSC CGL Tier 2 English Strategy |||| Best preparation and attemptation Strategy For Mains for 185+|,none,2786,2021-09-08T19:57:10Z,146,0,24
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,2BtydLfc194,How to make notes for SSC 2022,none,2775,2021-06-30T14:46:05Z,144,0,22
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,7ZTWt2k4BHI,|CONGRULATIONS WINNERS !! 🥳 || Some heart to heart conversations || Future Plans ||  Giveaway result|,none,2496,2021-05-10T09:00:06Z,176,0,79
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,pFKuKpAx7hI,जैसा कहा था वैसे ही हुआ !! SSC ANNOUNCED EXAM DATES,none,2101,2021-07-02T12:51:24Z,111,0,21
PL_BdCbBuAiuLdkir-Hchu08FqVfIRm6aY,Da7xse0tnDE,|1 TRIP, 4 COVID TESTS|| Delhi to Dubai|| New COVID Rules March 2021||Swag in PPE kit||Travel Vlog PART-1|,none,9569,2021-03-11T13:06:24Z,212,0,23
PL_BdCbBuAiuLdkir-Hchu08FqVfIRm6aY,-tHqFddPQhI,Shark Tank in dubai 🦈 😱,none,7035,2021-03-14T04:30:00Z,227,0,13
PL_BdCbBuAiuLdkir-Hchu08FqVfIRm6aY,CtYDdpenhXw,|Miracle Garden|| Dhow’s cruise 🤩 Dubai travel in COVID March 2021|| Delhi to Dubai|,none,12910,2021-03-18T08:02:25Z,243,0,22
PL_BdCbBuAiuLdkir-Hchu08FqVfIRm6aY,LPOjysNWxT4,|Old Dubai in COVID 2021 || Dubai Frame || Complete Guide || Delhi to Dubai|,none,19140,2021-03-29T04:28:11Z,402,0,27
PL_BdCbBuAiuLdkir-Hchu08FqVfIRm6aY,KfNrkWRbUhY,|Delhi to Dubai 2022🇦🇪 || Desert Safari || Belly dance || Dubai Marina|,none,2397,2021-08-08T14:36:25Z,108,0,18
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,ENIwh_9vdlA,Finding Flat in South Delhi !!,none,3225,2021-12-05T11:51:25Z,144,0,19
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,drDMwBfy29Y,Office ka pehla din!,none,2913,2021-12-12T01:30:06Z,111,0,17
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,U92dPxePz48,Finally Ghar Mil he gya.... 🏡,none,2667,2021-12-19T16:46:45Z,104,0,11
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,2eUV9bdKgSM,|District Magistrate office jana pda || Shifting to our new house|,none,2829,2021-12-29T13:30:01Z,73,0,7
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,IsI-iLQZ5jg,So excited to see her old office- Navy Headquarters! 🤩🤩,none,1805,2022-01-09T17:34:06Z,66,0,4
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,MTF2c8JwddY,Our first Family Trip… to mata Vaishno Devi  🙏🙏,none,2170,2022-01-13T06:36:20Z,74,0,9
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,j4XxTVlHrPs,Mata Vaishno Devi Pe Itni Bheed !!!,none,1208,2022-01-21T11:47:14Z,66,0,7
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,AL7QiMIfaOo,Live Prade Dekh Ke Bachpan Yad aa gya,none,4191,2022-01-25T09:39:39Z,167,0,32
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,WXEEeZT27RY,Drone Show !! At President’s House !!🎇,none,5793,2022-01-29T17:34:58Z,206,0,25
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,My-8fl003hg,HE RUINED MY SURPRISE !!! ft. the OG @gauravgupta6685,none,1641,2022-02-02T16:45:26Z,66,0,7
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,R9p1b_UxR8I,Best place to stay in JAIPUR !!,none,1721,2022-02-12T10:57:27Z,74,0,10
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,z0Wtk4BE6uk,|Amer fort ke azab gazab tour guide !!! || Delhi to Jaipur || 1 Day Itineary || Vlog|,none,2342,2022-02-24T02:27:34Z,56,0,25
PL_BdCbBuAiuLAv4-FmaizomfGN_VuxQEd,5FU5j_DvZPg,Mere Humsafar (Original Score) (Female Version),none,82428348,2022-01-08T13:29:56Z,742664,0,4367
PL_BdCbBuAiuJft-xdRupA6T-X6Bjxm3hZ,qhxU_EUufl4,How to choose ministry in SSC CGL?,none,28124,2021-08-24T11:30:19Z,832,0,104
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,H0tGQbmqyPQ,|FAMILY RESULT REACTION😱 || SELECTED AS GOVT. OFFICER👮|,none,1199027,2021-04-03T14:49:16Z,36454,0,992
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,zVXTN-PMkrk,|HOW TO PREPARE FOR SSC WITHOUT COACHING || SSC CGL COMPLETE EXAM STRATEGY BY ASO CSS|,none,189294,2021-04-07T15:31:55Z,9777,0,745
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,JZP5n3_CIQ0,Who got selected She or I 😄😄!!   SSC CGL 2018 FINAL RESULT,none,109101,2021-04-04T15:10:30Z,5032,0,181
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,1dHoYOQWmhk,WHY I STOPPED PREPARING FOR SSC CGL??,none,63037,2021-04-09T09:45:00Z,2747,0,273
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,OY7GVyG4_wg,|100% working strategy for time management||😱Must watch for working professionals🧑‍💻|| SSC CGL 2020|,none,51049,2021-04-11T01:45:00Z,2489,0,227
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,9c0yA6kuT2A,Maths Strategy for SSC CGL 2022📚,none,36685,2021-04-25T11:28:39Z,1989,0,197
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,fh8y9XaXk84,|Where to save marks?? || How many questions to target?? || SSC CGL 2018 OFFICIAL SCORE CARD || ASO CSS|,none,36159,2021-04-20T01:30:02Z,1309,0,160
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,a6-FUD_g9ho,Clearing My Books Cabinet for the First Time After Selection !!,none,26616,2021-06-15T12:15:01Z,977,0,76
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,utmzy20BdEg,|CHOSE CSS OVER EXCISE !! 😯😱
Toughest decision ever|,none,21863,2021-05-15T15:00:34Z,1042,0,96
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,dM1azTb5S0g,|EXAM कब होगा ?? || KARO YA MARO SITUATION !! ||  SSC CGL, CHSL EXAM DATES...|,none,21773,2021-06-24T19:01:35Z,911,0,51
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,oRCHNzo2-eU,|Gk & Current Affairs Strategy 2022 !! || SSC CGL|,none,20618,2021-04-29T11:12:19Z,966,0,98
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,SZVoCloig18,TIME TABLE AND STUDY ROUTINE OF SSC CGL SELECTED CANDIDATES 💯 !!😲,none,14126,2021-05-23T09:00:16Z,561,0,57
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,BcoWkHp4a9A,|CLEAR ALL GOVT. EXAMS !!  || MYTH BUSTER ||SSC CGL || SSC CHSL|| SSC MTS || CPO|,none,13374,2021-04-12T09:30:01Z,785,0,94
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,tvB8sgZo8OM,SSC CGL POST PREFERENCE कैसे भरें ?,none,10245,2021-08-02T06:48:54Z,358,0,137
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,fq4Qc13KhjY,English preparation strategy SSC CGL 2022,none,9920,2021-05-02T14:00:11Z,660,0,77
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,ChJDne1y3ks,Medical Fitness Certificate Process for  Central and State Govt. Employees,none,9417,2021-07-24T07:27:02Z,326,0,64
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,02L06kjEiP4,Why should I even prepare for SSC??!! 🥺😡😣,none,8418,2021-05-26T01:52:31Z,517,0,79
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,9rev8sXqdXg,How to attempt tier 1 for SSC CGL & CHSL,none,7918,2021-06-04T09:52:46Z,545,0,53
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,w_kSpuGPtSU,|4M/3E/2GR METHOD FOR TIME MANAGEMENT || SSC 2020|,none,6532,2021-05-18T01:30:06Z,413,0,42
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,Pl65JPxn10M,|TEST SERIES GIVEAWAY !!  || TAKE ALL THE GOVT. EXAM'S MOCKS FOR A WHOLE YEAR FOR FREE 🤩😀|,none,6340,2021-05-05T10:30:02Z,656,0,360
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,uC60zwdsKp0,LAST 30 DAYS! Revision Strategy ! How to study everything?,none,5282,2021-07-09T20:24:57Z,232,0,14
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,QcUPczQeoWg,|SSC CGL TIER-4 || CPT & DEST complete details || Free Practice Material || STRATEGY !!|,none,4884,2021-07-05T02:30:06Z,239,0,51
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,Zx9FBuo_jnM,Complete Joining Process Details for SSC CGL!,none,4215,2021-08-16T12:09:31Z,241,0,33
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,tzAD6RUN_NE,|💯 HOW TO INCREASE CALCULATION SPEED !!  || BANK || SSC CGL || RAILWAY|,none,4098,2021-06-20T23:30:08Z,309,0,27
PL_BdCbBuAiuIIrboDmaTZaZdpO1KOTT_y,Q56uqg6E5fw,Best time to give mock SSC CGL 2022,none,4051,2021-06-08T08:30:02Z,234,0,66
